"First","Last","Player","Season","Team","Min","Pos","Passes","PassPct","xPassPct","Score","Per100","Distance","Vertical","Touch%","Comp ($K)","Passes/96","PassPct/96","xPassPct/96","Score/96","Per100/96","Distance/96","Vertical/96","Touch%/96","extreme1","extreme2","plotnames"
"Carter","Manley","Carter Manley",2018,"MIN",548,"FB/WB",245,0.71,0.717,-1.55261522717775,-0.633720500888879,17.4734942316908,3.60399425287356,0.0929838834540848,54.50004,42.9197080291971,0.710204081632653,0.716541286641542,-0.271990988702672,-0.633720500888879,17.4734942316908,3.60399425287356,0.0929838834540848,517,743,"Manley 2018"
"Michael","Farfan","Michael Farfan",2016,"SEA",30,"Wing",16,0.812,0.91,-1.55560910701752,-9.72255691885948,19.8003848478389,-2.415,0.126039387308534,80,51.2,0.8125,0.909725569188595,-4.97794914245605,-9.72255691885948,19.8003848478389,-2.415,0.126039387308534,2802,2018,"Farfan 2016"
"Ibson","Ibson","Ibson",2018,"MIN",2279,"CDM",1346,0.815,0.816,-1.55658245086665,-0.115645055785041,18.4388953191919,4.71405651777575,0.123398387029707,317.08333,56.6985519964897,0.815007429420505,0.816163879978356,-0.0655690720856509,-0.115645055785041,18.4388953191919,4.71405651777575,0.123398387029707,2184,2057,"Ibson 2018"
"Sam","Cronin","Sam Cronin",2017,"COL,MIN",1914,"CDM",1105,0.851,0.852,-1.57034413516519,-0.142112591417665,19.76844298055,1.47371276595745,0.102559440909763,324.75,55.423197492163,0.850678733031674,0.852099858945851,-0.078763342202643,-0.142112591417665,19.76844298055,1.47371276595745,0.102559440909763,2662,2448,"Cronin 2017"
"Jose","Escalante","Jose Escalante",2016,"HOU",121,"Wing",28,0.607,0.664,-1.57951317727566,-5.64111849027021,16.4856639517498,-0.69,0.0739682530257339,51.49992,22.2148760330579,0.607142857142857,0.663554042045559,-1.25316747949143,-5.64111849027021,16.4856639517498,-0.69,0.0739682530257339,202,170,"Escalante 2016"
"Bernie","Ibini-Isei","Bernie Ibini-Isei",2018,"VAN",433,"Wing",109,0.725,0.739,-1.59749291837216,-1.46558983336895,17.6559834301306,-1.90113924050633,0.0675820028023622,304.008,24.1662817551963,0.724770642201835,0.739426540535524,-0.354178568507453,-1.46558983336895,17.6559834301306,-1.90113924050633,0.0675820028023622,804,892,"Ibini-Isei 2018"
"Andrew","Carleton","Andrew Carleton",2019,"ATL",71,"Wing",35,0.629,0.674,-1.59867227822542,-4.56763508064406,20.1141988174792,0.810227272727273,0.100332954092416,97.4,47.3239436619718,0.628571428571429,0.674247779377869,-2.16158505224846,-4.56763508064406,20.1141988174792,0.810227272727273,0.100332954092416,236,235,"Carleton 2019"
"Alex","Bono","Alex Bono",2017,"TOR",2707,"GK",870,0.595,0.597,-1.60148137807842,-0.184078319319358,38.4454218192724,30.6581563706564,NA,NA,30.8533431843369,0.595402298850575,0.597243082043768,-0.0567943155875612,-0.184078319319358,38.4454218192724,30.6581563706564,NA,91,143,"Bono 2017"
"Neco","Brett","Neco Brett",2016,"POR",2,"sub",3,0.333,0.871,-1.6132840514183,-53.7761350472768,8.53972042867915,3.565,0.23841059602649,51.504,144,0.333333333333333,0.871094683806101,-77.4376344680786,-53.7761350472768,8.53972042867915,3.565,0.23841059602649,2759,18,"Brett 2016"
"Dilly","Duka","Dilly Duka",2017,"NYRB",161,"Wing",54,0.648,0.678,-1.6136713642627,-2.98828030419018,14.9931048778167,3.64057142857143,0.0816440488300271,175,32.1987577639752,0.648148148148148,0.67803095119005,-0.962189136454777,-2.98828030419018,14.9931048778167,3.64057142857143,0.0816440488300271,251,316,"Duka 2017"
"Anthony","Jackson-Hamel","Anthony Jackson-Hamel",2016,"MTL",197,"F",44,0.773,0.81,-1.6212026104331,-3.68455138734796,13.0885671303685,-4.86044117647059,0.0642849226727324,63,21.4416243654822,0.772727272727273,0.809572786600752,-0.790027668028313,-3.68455138734796,13.0885671303685,-4.86044117647059,0.0642849226727324,2073,1509,"Jackson-Hamel 2016"
"Steven","Gerrard","Steven Gerrard",2016,"LAG",1563,"CAM",985,0.768,0.769,-1.63294130936261,-0.165780843590113,23.1643531141671,3.66372354497355,0.122831200974016,6132.5,60.4990403071017,0.76751269035533,0.769170498791231,-0.100295819385036,-0.165780843590113,23.1643531141671,3.66372354497355,0.122831200974016,1296,1436,"Gerrard 2016"
"Wandrille","Lefevre","Wandrille Lefevre",2015,"MTL",1048,"CB",469,0.778,0.782,-1.63804489374164,-0.349263303569647,24.9857067282456,6.45071232876712,0.103235087671375,60,42.9618320610687,0.778251599147121,0.781744232182818,-0.150049913930532,-0.349263303569647,24.9857067282456,6.45071232876712,0.103235087671375,1550,1573,"Lefevre 2015"
"Joe","Bendik","Joe Bendik",2015,"TOR",1236,"GK",397,0.62,0.624,-1.63934694230559,-0.412933738616017,37.039399538943,27.6883536585366,0.0943323130169019,157.375,30.8349514563107,0.619647355163728,0.623776692549888,-0.127327917848978,-0.412933738616017,37.039399538943,27.6883536585366,0.0943323130169019,132,202,"Bendik 2015"
"Shamit","Shome","Shamit Shome",2017,"MTL",15,"CM",5,0.4,0.728,-1.64226970076561,-32.8453940153122,18.246715133498,13.0525,0.10207336523126,128.50008,32,0.4,0.728453940153122,-10.5105260848999,-32.8453940153122,18.246715133498,13.0525,0.10207336523126,638,26,"Shome 2017"
"Miguel","Ibarra","Miguel Ibarra",2019,"MIN",1621,"Wing",617,0.784,0.787,-1.64447678625586,-0.266527842180853,16.4396016872878,-0.627747933884297,0.0806259057299339,342.318,36.5404071560765,0.784440842787682,0.787106121209491,-0.0973903587171885,-0.266527842180853,16.4396016872878,-0.627747933884297,0.0806259057299339,1649,1657,"Ibarra 2019"
"Clement","Diop","Clement Diop",2016,"LAG",190,"GK",68,0.632,0.657,-1.66061155498028,-2.44207581614747,33.0692587079062,23.5562790697674,0.0690611810625777,62.5,34.3578947368421,0.632352941176471,0.656773699337945,-0.839045838305826,-2.44207581614747,33.0692587079062,23.5562790697674,0.0690611810625777,192,246,"Diop 2016"
"Steven","Beitashour","Steven Beitashour",2016,"TOR",2680,"FB/WB",1451,0.741,0.742,-1.66793471807604,-0.114950704209238,16.9516031693958,1.71013023255814,0.0959968999754759,244,51.9761194029851,0.740868366643694,0.742017873685786,-0.0597469152743657,-0.114950704209238,16.9516031693958,1.71013023255814,0.0959968999754759,843,1087,"Beitashour 2016"
"Alex","Alex","Alex",2015,"CHI,HOU",881,"Wing",356,0.77,0.774,-1.6717351190746,-0.469588516593988,16.09245987985,2.65213503649635,0.102212700351437,NA,38.7922814982974,0.769662921348315,0.774358806514254,-0.182164099240819,-0.469588516593988,16.09245987985,2.65213503649635,0.102212700351437,1404,1472,"Alex 2015"
"Brandon","Allen","Brandon Allen",2016,"NYRB",11,"sub",2,0,0.838,-1.67663639783859,-83.8318198919296,NA,NA,0.0500608378237441,62.5,17.4545454545455,0,0.838318198919296,-14.6324631084095,-83.8318198919296,NA,NA,0.0500608378237441,2512,7,"Allen 2016"
"Yeferson","Quintana","Yeferson Quintana",2018,"SJE",834,"CB",361,0.765,0.769,-1.70317788049578,-0.471794426730132,24.2812834828987,7.34875,0.100367624789412,341.25,41.5539568345324,0.764542936288089,0.76926088055539,-0.196049252431169,-0.471794426730132,24.2812834828987,7.34875,0.100367624789412,1297,1393,"Quintana 2018"
"Ballou","Tabla","Ballou Tabla",2019,"MTL",144,"Wing",59,0.763,0.792,-1.72608406841755,-2.92556621765686,13.3361531300601,-1.52311111111111,0.091876311597903,NA,39.3333333333333,0.76271186440678,0.791967526583348,-1.15072271227837,-2.92556621765686,13.3361531300601,-1.52311111111111,0.091876311597903,1751,1375,"Tabla 2019"
"Jeff","Larentowicz","Jeff Larentowicz",2019,"ATL",1603,"CDM",768,0.841,0.843,-1.75229668617243,-0.228163631012035,18.7413450039728,1.29348297213622,0.0836023889470356,210,45.9937616968185,0.841145833333333,0.843427469643454,-0.104941036726484,-0.228163631012035,18.7413450039728,1.29348297213622,0.0836023889470356,2577,2355,"Larentowicz 2019"
"Robin","Lod","Robin Lod",2019,"MIN",622,"Wing",202,0.817,0.826,-1.75244623795152,-0.867547642550259,16.7008795785938,0.554090909090909,0.0780727968377744,NA,31.1768488745981,0.816831683168317,0.825507159593819,-0.270474017433033,-0.867547642550259,16.7008795785938,0.554090909090909,0.0780727968377744,2342,2088,"Lod 2019"
"Carlos","Fierro","Carlos Fierro",2019,"SJE",255,"Wing",87,0.701,0.721,-1.75632503628731,-2.01876440952564,15.7861874702289,1.08024590163934,0.0774590356368623,NA,32.7529411764706,0.701149425287356,0.721337069382613,-0.661204719543457,-2.01876440952564,15.7861874702289,1.08024590163934,0.0774590356368623,566,649,"Fierro 2019"
"Bruno","Miranda","Bruno Miranda",2017,"DCU",72,"sub",20,0.75,0.838,-1.76334167271853,-8.81670836359263,19.14014933114,-1.932,0.0976967375946343,57.47613,26.6666666666667,0.75,0.838167083635926,-2.35112223029137,-8.81670836359263,19.14014933114,-1.932,0.0976967375946343,2510,1190,"Miranda 2017"
"Shane","O'Neill","Shane O'Neill",2015,"COL",309,"CB",63,0.698,0.727,-1.77271663397551,-2.81383592694525,22.1599418156782,6.12113636363636,0.0606073676825203,NA,19.5728155339806,0.698412698412698,0.726551057682151,-0.550746915409867,-2.81383592694525,22.1599418156782,6.12113636363636,0.0606073676825203,609,628,"O'Neill 2015"
"Timo","Pitter","Timo Pitter",2016,"FCD",13,"sub",5,0.6,0.958,-1.7888258099556,-35.7765161991119,12.8912602931736,-5.17499999999999,0.0861538461538462,51.504,36.9230769230769,0.6,0.957765161991119,-13.2097905965952,-35.7765161991119,12.8912602931736,-5.17499999999999,0.0861538461538462,2820,151,"Pitter 2016"
"Ryan","Meara","Ryan Meara",2019,"NYRB",99,"GK",30,0.367,0.427,-1.80281400680542,-6.00938002268474,55.3190882700422,48.8018181818182,0.0626188080062619,137,29.0909090909091,0.366666666666667,0.426760466893514,-1.74818327932647,-6.00938002268474,55.3190882700422,48.8018181818182,0.0626188080062619,8,21,"Meara 2019"
"Bradford","Jamieson","Bradford Jamieson",2018,"LAG",285,"Wing",98,0.786,0.804,-1.80824692547322,-1.84514992395226,17.4505710387947,-1.44422077922078,0.0804635851103048,72.765,33.0105263157895,0.785714285714286,0.804165784953808,-0.609093701212031,-1.84514992395226,17.4505710387947,-1.44422077922078,0.0804635851103048,1971,1672,"Jamieson 2018"
"Chris","Schuler","Chris Schuler",2015,"RSL",483,"CB",151,0.709,0.721,-1.81570805609227,-1.20245566628627,21.123086437581,6.00364485981308,0.0873980002175848,182,30.0124223602484,0.708609271523179,0.720633828186041,-0.360886073260576,-1.20245566628627,21.123086437581,6.00364485981308,0.0873980002175848,558,730,"Schuler 2015"
"Ignacio","Piatti","Ignacio Piatti",2015,"MTL",2294,"CAM",852,0.804,0.806,-1.82894308120009,-0.214664680892029,17.4845779614472,0.963817518248175,0.0953784705838791,400,35.6547515257193,0.803990610328638,0.806137257137559,-0.0765381585855312,-0.214664680892029,17.4845779614472,0.963817518248175,0.0953784705838791,2012,1894,"Piatti 2015"
"Tomas","Conechny","Tomas Conechny",2018,"POR",87,"Wing",30,0.733,0.795,-1.84253114461899,-6.1417704820633,21.034977655975,0.925227272727274,0.100836600185725,166.66667,33.1034482758621,0.733333333333333,0.794751038153966,-2.03313781475199,-6.1417704820633,21.034977655975,0.925227272727274,0.100836600185725,1803,991,"Conechny 2018"
"Raymond","Lee","Raymond Lee",2015,"PHI",19,"sub",8,0.25,0.481,-1.84779897332191,-23.0974871665239,30.6108823046366,30.0725,0.0886426592797784,NA,40.4210526315789,0.25,0.480974871665239,-9.33624744415283,-23.0974871665239,30.6108823046366,30.0725,0.0886426592797784,18,10,"Lee 2015"
"Tommy","Thompson","Tommy Thompson",2018,"SJE",683,"CM",275,0.804,0.81,-1.84971464797856,-0.672623508355841,15.5976346199969,0.199819004524887,0.0940403585134096,170,38.6530014641288,0.803636363636364,0.810362598719922,-0.259989174532858,-0.672623508355841,15.5976346199969,0.199819004524887,0.0940403585134096,2088,1891,"Thompson 2018"
"Harry","Shipp","Harry Shipp",2019,"SEA",1503,"Wing",742,0.814,0.817,-1.85588482022287,-0.250119248008474,16.4695219558998,1.22082781456954,0.0926526765491219,235,47.3932135728543,0.814016172506739,0.816517364986823,-0.118539549395473,-0.250119248008474,16.4695219558998,1.22082781456954,0.0926526765491219,2187,2040,"Shipp 2019"
"Phanuel","Kavita","Phanuel Kavita",2015,"TOR,RSL",286,"CB",104,0.74,0.758,-1.859031483531,-1.78753027262596,26.8446468528965,3.11396103896104,0.0997738683165744,50,34.9090909090909,0.740384615384615,0.758259918110875,-0.624010567898517,-1.78753027262596,26.8446468528965,3.11396103896104,0.0997738683165744,1099,1082,"Kavita 2015"
"Vytautas","Andriuskevicius","Vytautas Andriuskevicius",2018,"POR",39,"FB/WB",24,0.625,0.703,-1.86012521386147,-7.75052172442278,17.983374035688,-1.51033333333333,0.0937466129036671,271.875,59.0769230769231,0.625,0.702505217244228,-4.57876975719746,-7.75052172442278,17.983374035688,-1.51033333333333,0.0937466129036671,387,224,"Andriuskevicius 2018"
"Taylor","Hunter","Taylor Hunter",2015,"HOU",95,"FB/WB",31,0.613,0.673,-1.86593019403517,-6.01912965817798,18.7017455970303,8.87921052631579,0.0927088363109609,50,31.3263157894737,0.612903225806452,0.673094522388231,-1.8855715644987,-6.01912965817798,18.7017455970303,8.87921052631579,0.0927088363109609,232,190,"Hunter 2015"
"Spencer","Richey","Spencer Richey",2017,"VAN",93,"GK",30,0.5,0.563,-1.87602606415749,-6.25342021385829,36.886606688319,29.072,0.0593458469146903,65.004,30.9677419354839,0.5,0.562534202138583,-1.93654303396902,-6.25342021385829,36.886606688319,29.072,0.0593458469146903,57,48,"Richey 2017"
"Pa","Modou Kah","Pa Modou Kah",2016,"VAN",420,"CB",136,0.662,0.676,-1.87612028419972,-1.37950020897039,23.9354080434878,10.0944444444444,0.0883839661143744,101.85,31.0857142857143,0.661764705882353,0.675559707972057,-0.428827493531366,-1.37950020897039,23.9354080434878,10.0944444444444,0.0883839661143744,244,387,"Kah 2016"
"Luis","Argudo","Luis Argudo",2019,"CLB",1161,"Wing",421,0.819,0.824,-1.88389600068333,-0.447481235316705,16.4895905708644,-0.798,0.0993781194321856,57.225,34.8113695090439,0.819477434679335,0.823952247032502,-0.155774346309732,-0.447481235316705,16.4895905708644,-0.798,0.0993781194321856,2311,2118,"Argudo 2019"
"Raul","Mendiola","Raul Mendiola",2017,"LAG",51,"Wing",20,0.65,0.744,-1.88479292392731,-9.42396461963654,13.8083534553952,-0.159230769230768,0.109033501433798,65.625,37.6470588235294,0.65,0.744239646196365,-3.54784550386317,-9.42396461963654,13.8083534553952,-0.159230769230768,0.109033501433798,879,330,"Mendiola 2017"
"Shaun","Wright-Phillips","Shaun Wright-Phillips",2016,"NYRB",150,"Wing",55,0.727,0.762,-1.88786467909813,-3.43248123472387,13.0667769269723,0.848125,0.0791978684949251,125.5,35.2,0.727272727272727,0.761597539619966,-1.2082333946228,-3.43248123472387,13.0667769269723,0.848125,0.0791978684949251,1151,927,"Wright-Phillips 2016"
"Dominic","Oduro","Dominic Oduro",2018,"MTL,SJE",106,"Wing",24,0.625,0.705,-1.90800032764673,-7.95000136519471,16.941095436897,0.659333333333332,0.0576949307760795,330,21.7358490566038,0.625,0.704500013651947,-1.72800029673666,-7.95000136519471,16.941095436897,0.659333333333332,0.0576949307760795,402,220,"Oduro 2018"
"Mark","Sherrod","Mark Sherrod",2015,"SJE",250,"F",70,0.671,0.699,-1.92080000787973,-2.74400001125676,17.2733534009867,-3.72404255319149,0.0859608968462932,60,26.88,0.671428571428571,0.698868571541139,-0.737587203025818,-2.74400001125676,17.2733534009867,-3.72404255319149,0.0859608968462932,365,450,"Sherrod 2015"
"Brian","Rowe","Brian Rowe",2017,"LAG",1235,"GK",454,0.694,0.698,-1.92488984763623,-0.423984547937495,32.695597134354,22.5838095238095,0.0689924917411285,120,35.2906882591093,0.693832599118943,0.698072444598318,-0.149627065079415,-0.423984547937495,32.695597134354,22.5838095238095,0.0689924917411285,354,596,"Rowe 2017"
"Justin","Bilyeu","Justin Bilyeu",2016,"NYRB",134,"FB/WB",63,0.667,0.697,-1.92621526867152,-3.05748455344685,16.976740000719,3.47464285714286,0.0923931961534998,51.5,45.134328358209,0.666666666666667,0.697241512201135,-1.37997511785422,-3.05748455344685,16.976740000719,3.47464285714286,0.0923931961534998,347,414,"Bilyeu 2016"
"Brek","Shea","Brek Shea",2015,"ORL",1548,"FB/WB",823,0.78,0.782,-1.9443984329701,-0.236257403763074,16.9395508550777,0.402858255451713,0.0967607807744211,520,51.0387596899225,0.780072904009721,0.782435478047351,-0.120582848556285,-0.236257403763074,16.9395508550777,0.402858255451713,0.0967607807744211,1568,1595,"Shea 2015"
"John","McCarthy","John McCarthy",2016,"PHI",94,"GK",21,0.524,0.617,-1.956348747015,-9.31594641435713,41.531845705256,28.6768181818182,0.0403347786629021,88.25,21.4468085106383,0.523809523809524,0.616968987953095,-1.99797318844085,-9.31594641435713,41.531845705256,28.6768181818182,0.0403347786629021,119,66,"McCarthy 2016"
"Fatai","Alashe","Fatai Alashe",2019,"CIN",481,"CM",137,0.818,0.832,-1.98319837450982,-1.44759005438673,15.5115036835144,1.30915178571429,0.0850743066434356,190,27.3430353430353,0.817518248175182,0.83199414871905,-0.395815060193227,-1.44759005438673,15.5115036835144,1.30915178571429,0.0850743066434356,2424,2091,"Alashe 2019"
"Micheal","Azira","Micheal Azira",2015,"SEA",766,"CDM",457,0.825,0.829,-1.98333996534348,-0.433991239681286,18.6888652229893,3.57049071618037,0.120285739515905,62.82688,57.2741514360313,0.824945295404814,0.829285207801627,-0.24856479983417,-0.433991239681286,18.6888652229893,3.57049071618037,0.120285739515905,2392,2180,"Azira 2015"
"Javier","Calle","Javier Calle",2015,"NYC",568,"FB/WB",358,0.707,0.712,-1.98386754095557,-0.554152944400998,20.75003224838,5.65636363636364,0.110627861987108,225.75,60.5070422535211,0.706703910614525,0.712245440058535,-0.335301556217844,-0.554152944400998,20.75003224838,5.65636363636364,0.110627861987108,474,707,"Calle 2015"
"Todd","Dunivant","Todd Dunivant",2015,"LAG",74,"FB/WB",35,0.571,0.628,-1.98598882555962,-5.67425378731319,16.7539443052674,10.2465,0.0669402968788478,205.75,45.4054054054054,0.571428571428571,0.628171109301703,-2.57641793586112,-5.67425378731319,16.7539443052674,10.2465,0.0669402968788478,136,101,"Dunivant 2015"
"Darrius","Barnes","Darrius Barnes",2015,"NER",421,"FB/WB",160,0.706,0.719,-1.99663332104683,-1.24789582565427,22.6250861228428,5.84057522123894,0.0701042765279336,101.66667,36.4845605700713,0.70625,0.718728958256543,-0.455289308362222,-1.24789582565427,22.6250861228428,5.84057522123894,0.0701042765279336,537,699,"Barnes 2015"
"Fabian","Herbers","Fabian Herbers",2018,"PHI",442,"Wing",194,0.773,0.784,-2.00019818171859,-1.03102999057659,16.4476519961285,-3.37333333333333,0.0895557421805958,100.008,42.1357466063348,0.77319587628866,0.783506176194426,-0.434432184264671,-1.03102999057659,16.4476519961285,-3.37333333333333,0.0895557421805958,1582,1513,"Herbers 2018"
"Cameron","Porter","Cameron Porter",2016,"SKC",43,"F",14,0.571,0.714,-2.00284558534622,-14.3060398953302,25.7955500979861,-7.9925,0.0839087270363601,69.75,31.2558139534884,0.571428571428571,0.714488970381873,-4.47146921379622,-14.3060398953302,25.7955500979861,-7.9925,0.0839087270363601,495,102,"Porter 2016"
"Dillon","Powers","Dillon Powers",2018,"ORL",89,"CAM",26,0.808,0.885,-2.00706216692924,-7.71946987280479,12.1018800213122,-0.405238095238096,0.0611860569854608,180,28.0449438202247,0.807692307692308,0.884887006420356,-2.16492098904727,-7.71946987280479,12.1018800213122,-0.405238095238096,0.0611860569854608,2787,1944,"Powers 2018"
"Mathieu","Choiniere","Mathieu Choiniere",2019,"MTL",742,"Wing",234,0.821,0.829,-2.00967746973039,-0.858836525525808,14.6033786195412,-1.25661458333333,0.0771145317719475,86.39,30.2749326145553,0.82051282051282,0.829101185768079,-0.260012179372126,-0.858836525525808,14.6033786195412,-1.25661458333333,0.0771145317719475,2387,2129,"Choiniere 2019"
"Agustin","Jara","Agustin Jara",2016,"FCD",24,"sub",5,0.4,0.803,-2.01628631353378,-40.3257262706757,14.1252114844642,-12.0175,0.0444457676568952,62.508,20,0.4,0.803257262706757,-8.06514525413513,-40.3257262706757,14.1252114844642,-12.0175,0.0444457676568952,1961,24,"Jara 2016"
"Brett","Levis","Brett Levis",2019,"VAN",369,"FB/WB",143,0.755,0.769,-2.02644386701286,-1.41709361329571,16.4177257814365,-0.322638888888889,0.111370071055287,74.163,37.2032520325203,0.755244755244755,0.769415691377712,-0.52720490849115,-1.41709361329571,16.4177257814365,-0.322638888888889,0.111370071055287,1302,1273,"Levis 2019"
"Danny","Leyva","Danny Leyva",2019,"SEA",463,"CDM",258,0.853,0.861,-2.05129462480545,-0.795075435971104,19.4072404099949,3.48502272727273,0.0939914198742469,89.872,53.4946004319654,0.852713178294574,0.860663932654285,-0.42532242760545,-0.795075435971104,19.4072404099949,3.48502272727273,0.0939914198742469,2712,2466,"Leyva 2019"
"Ben","Newnam","Ben Newnam",2015,"COL",94,"FB/WB",33,0.636,0.699,-2.05913649499416,-6.23980756058837,18.9474120446022,11.7902380952381,0.0707377728654324,NA,33.7021276595745,0.636363636363636,0.69876171196952,-2.10294790978127,-6.23980756058837,18.9474120446022,11.7902380952381,0.0707377728654324,363,259,"Newnam 2015"
"Zach","Steinberger","Zach Steinberger",2015,"HOU",39,"sub",11,0.636,0.824,-2.05991768836975,-18.726524439725,16.6875081221105,-3.84428571428572,0.092667392081497,76.25,27.0769230769231,0.636363636363636,0.823628880760886,-5.07056661752554,-18.726524439725,16.6875081221105,-3.84428571428572,0.092667392081497,2307,261,"Steinberger 2015"
"Jacob","Peterson","Jacob Peterson",2017,"ATL",204,"Wing",61,0.803,0.837,-2.06319433450699,-3.38228579427375,13.5033554643124,-4.15408163265306,0.0686039858285441,172.55,28.7058823529412,0.80327868852459,0.837101546467328,-0.970914980944466,-3.38228579427375,13.5033554643124,-4.15408163265306,0.0686039858285441,2498,1890,"Peterson 2017"
"Quincy","Amarikwa","Quincy Amarikwa",2017,"SJE",184,"F",51,0.627,0.668,-2.07830811291933,-4.07511394690064,13.0511010982379,-1.19671875,0.0809786784558474,270.16667,26.6086956521739,0.627450980392157,0.668202119861163,-1.08433466761008,-4.07511394690064,13.0511010982379,-1.19671875,0.0809786784558474,213,229,"Amarikwa 2017"
"Ethan","Finlay","Ethan Finlay",2016,"CLB",2589,"Wing",667,0.724,0.727,-2.09525958262383,-0.314131871457846,16.1618059945831,-0.131190476190476,0.0595845744143607,250,24.7323290845886,0.724137931034483,0.727279249749061,-0.0776921282085314,-0.314131871457846,16.1618059945831,-0.131190476190476,0.0595845744143607,617,887,"Finlay 2016"
"Hassan","Ndam","Hassan Ndam",2018,"NYRB",98,"CB",38,0.658,0.714,-2.12295013666153,-5.58671088595138,19.4252165824448,5.336,0.0757416368609299,NA,37.2244897959184,0.657894736842105,0.713761845701619,-2.07962462366843,-5.58671088595138,19.4252165824448,5.336,0.0757416368609299,487,363,"Ndam 2018"
"Joseph","Mora","Joseph Mora",2018,"DCU",2694,"FB/WB",1122,0.708,0.71,-2.12750939279795,-0.189617592940994,16.0632614319069,3.12571158690176,0.0874324027865518,104.25,39.9821826280624,0.707664884135472,0.709561060064882,-0.075813252304604,-0.189617592940994,16.0632614319069,3.12571158690176,0.0874324027865518,448,722,"Mora 2018"
"Alex","Morrell","Alex Morrell",2016,"CHI",73,"sub",17,0.588,0.713,-2.12778924964368,-12.5164073508452,14.2830566233695,2.8405,0.0888832147434647,51.5,22.3561643835616,0.588235294117647,0.713399367626099,-2.79818860227114,-12.5164073508452,14.2830566233695,2.8405,0.0888832147434647,482,129,"Morrell 2016"
"Jesse","Gonzalez","Jesse Gonzalez",2017,"FCD",2775,"GK",850,0.716,0.719,-2.13234327733522,-0.250863914980615,33.225332774623,21.916658456486,0.0600685944557784,109.00008,29.4054054054054,0.716470588235294,0.7189792273851,-0.0737675512159213,-0.250863914980615,33.225332774623,21.916658456486,0.0600685944557784,542,801,"Gonzalez 2017"
"Ryan","Meara","Ryan Meara",2018,"NYRB",294,"GK",77,0.623,0.651,-2.14400681853295,-2.78442443965318,30.642108837505,20.4628125,0.0566071873220943,125,25.1428571428571,0.623376623376623,0.651220867773155,-0.700083859112799,-2.78442443965318,30.642108837505,20.4628125,0.0566071873220943,179,212,"Meara 2018"
"Bismark","Boateng","Bismark Boateng",2018,"COL",1323,"CM",709,0.798,0.801,-2.15037504956131,-0.303296904028394,18.7153776354905,0.141210247349824,0.114886980904661,NA,51.4467120181406,0.798307475317348,0.801340444357632,-0.156036284775424,-0.303296904028394,18.7153776354905,0.141210247349824,0.114886980904661,1923,1831,"Boateng 2018"
"Marcelo","Sarvas","Marcelo Sarvas",2016,"DCU",2354,"CM",1389,0.806,0.807,-2.15319999493665,-0.155017998195583,21.0430173071058,5.57498212689902,0.134498849729175,425,56.6457094307562,0.805615550755939,0.807165730737895,-0.087811044823245,-0.155017998195583,21.0430173071058,5.57498212689902,0.134498849729175,2028,1918,"Sarvas 2016"
"Kofi","Opare","Kofi Opare",2018,"DCU",929,"CB",302,0.805,0.812,-2.17376191914081,-0.719788714947289,20.8341505666805,4.18401234567901,0.0650580699757561,133.125,31.2077502691066,0.804635761589404,0.811833648738877,-0.224629864625961,-0.719788714947289,20.8341505666805,4.18401234567901,0.0650580699757561,2109,1904,"Opare 2018"
"Deybi","Flores","Deybi Flores",2016,"VAN",47,"CDM",14,0.714,0.872,-2.20163729786873,-15.7259806990623,14.9078857211692,-3.4385,0.115143929912391,68.385,28.5957446808511,0.714285714285714,0.871545521276338,-4.49696128926379,-15.7259806990623,14.9078857211692,-3.4385,0.115143929912391,2760,774,"Flores 2016"
"Jon","Kempin","Jon Kempin",2019,"CLB",291,"GK",91,0.637,0.662,-2.20833888649941,-2.42674602912023,35.0294463450643,25.3079310344828,0.0546232374505783,71.664,30.020618556701,0.637362637362637,0.66163009765384,-0.728524168742073,-2.42674602912023,35.0294463450643,25.3079310344828,0.0546232374505783,197,267,"Kempin 2019"
"Anton","Nedyalkov","Anton Nedyalkov",2018,"FCD",826,"FB/WB",451,0.778,0.783,-2.22112479060885,-0.492488867097307,19.0602940399939,-0.275868945868945,0.109018227295132,192.5,52.4164648910412,0.778270509977827,0.7831953986488,-0.258145254114346,-0.492488867097307,19.0602940399939,-0.275868945868945,0.109018227295132,1577,1575,"Nedyalkov 2018"
"Luke","Mishu","Luke Mishu",2016,"DCU",478,"FB/WB",205,0.668,0.679,-2.22395502030849,-1.08485610746756,19.1749885247619,3.89069343065693,0.106792092158822,62.5,41.1715481171548,0.668292682926829,0.679141244001505,-0.446652054287898,-1.08485610746756,19.1749885247619,3.89069343065693,0.106792092158822,259,440,"Mishu 2016"
"Andrew","Carleton","Andrew Carleton",2018,"ATL",182,"Wing",74,0.757,0.787,-2.24017687141895,-3.02726604245804,18.0489248747081,-2.78464285714286,0.0794164360353239,87.4,39.032967032967,0.756756756756757,0.787029417181337,-1.18163175635285,-3.02726604245804,18.0489248747081,-2.78464285714286,0.0794164360353239,1648,1296,"Carleton 2018"
"Dilly","Duka","Dilly Duka",2016,"CLB",654,"Wing",256,0.781,0.79,-2.25034817866981,-0.879042257292895,18.1368989499517,0.979800000000001,0.0785507727623073,62.508,37.5779816513761,0.78125,0.790040422572929,-0.330326338153367,-0.879042257292895,18.1368989499517,0.979800000000001,0.0785507727623073,1712,1610,"Duka 2016"
